
 num     #instances         #bytes  class name
1238:            19            608  org.apache.ratis.thirdparty.io.netty.channel.SucceededChannelFuture
1239:            15            600  com.fasterxml.jackson.core.JsonParser$Feature
1240:            25            600  com.sun.proxy.$Proxy42
1241:            25            600  java.time.LocalTime
1242:            15            600  java.util.regex.Pattern$7
1243:             3            600  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache
1244:            15            600  org.apache.ratis.util.SizeInBytes
1245:            25            600  org.apache.ratis.util.Timestamp
1246:            15            600  org.rocksdb.Status$Code
1247:            10            592  [Lorg.apache.hadoop.metrics2.MetricsInfo;
1248:             1            584  org.apache.hadoop.ozone.om.OzoneManager
1249:             9            576  com.codahale.metrics.JmxReporter$JmxListener
1250:             9            576  java.lang.invoke.BoundMethodHandle$Species_LL
1251:            18            576  java.text.DateFormat$Field
1252:             6            576  java.text.DecimalFormatSymbols
1253:             9            576  javassist.CtPrimitiveType
1254:             9            576  org.apache.ratis.metrics.dropwizard3.Dm3RatisMetricRegistryImpl
1255:            12            576  org.apache.ratis.thirdparty.com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularFieldAccessor
1256:            18            576  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$DefaultStream$PropertyMap
1257:            18            576  org.eclipse.jetty.http.DateGenerator
1258:            18            576  org.eclipse.jetty.http.HttpFields
1259:             9            576  org.eclipse.jetty.http.HttpGenerator
1260:            12            576  org.eclipse.jetty.http.HttpHeaderValue
1261:             9            576  org.eclipse.jetty.http.MetaData$Request
1262:             9            576  org.eclipse.jetty.server.Utf8HttpWriter
1263:             4            576  org.eclipse.jetty.servlet.FilterHolder
1264:            12            576  sun.security.x509.CertificatePoliciesExtension
1265:             9            576  sun.util.locale.provider.LocaleResources$ResourceReference
1266:             7            560  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping
1267:            14            560  io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex
1268:            14            560  io.netty.handler.codec.http2.Http2Error
1269:             7            560  java.beans.BeanDescriptor
1270:            10            560  java.lang.OutOfMemoryError
1271:            10            560  javax.crypto.CryptoPermission
1272:            10            560  javax.management.MBeanConstructorInfo
1273:            10            560  javax.management.MBeanNotificationInfo
1274:             7            560  org.apache.logging.log4j.core.lookup.ConfigurationStrSubstitutor
1275:            10            560  org.apache.ratis.server.impl.WatchRequests$WatchQueue
1276:            14            560  org.apache.ratis.thirdparty.io.grpc.EquivalentAddressGroup
1277:            10            560  org.apache.ratis.thirdparty.io.grpc.Metadata$AsciiKey
1278:            10            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$ActiveStreams
1279:            10            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$ConnectionStream
1280:            10            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder
1281:            10            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2FrameReader
1282:            10            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2LocalFlowController
1283:            14            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex
1284:            14            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Error
1285:            14            560  org.apache.ratis.util.AutoCloseableReadWriteLock$$Lambda$473/1072699423
1286:             1            552  [Lorg.apache.hadoop.ozone.audit.OMAction;
1287:            23            552  org.eclipse.jetty.servlet.ServletHandler$ChainEnd
1288:             1            552  org.eclipse.jetty.webapp.WebAppContext
1289:             4            544  com.google.protobuf.DescriptorProtos$FileDescriptorProto
1290:             1            536  [Lio.netty.handler.codec.http2.HpackStaticTable$HeaderIndex;
1291:             1            536  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex;
1292:            11            528  java.util.concurrent.SynchronousQueue
1293:            11            528  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelId
1294:            22            528  sun.reflect.generics.tree.TypeVariableSignature
1295:            13            520  java.lang.management.ManagementPermission
1296:             5            520  java.text.SimpleDateFormat
1297:            13            520  org.apache.hadoop.conf.Configuration$DeprecatedKeyInfo
1298:             5            520  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler
1299:            16            512  [Ljava.lang.management.PlatformComponent;
1300:            16            512  com.google.protobuf.FieldSet
1301:            16            512  java.util.regex.Pattern$SingleI
1302:             8            512  org.apache.hadoop.ozone.om.lock.OzoneManagerLock$Resource
1303:            16            512  org.apache.ratis.util.JvmPauseMonitor$GcInfo
1304:            16            512  sun.misc.MetaIndex
1305:            16            512  sun.nio.ch.SocketOptionRegistry$RegistryKey
1306:            16            512  sun.security.x509.PolicyInformation
1307:             9            504  io.grpc.Metadata$AsciiKey
1308:             9            504  java.io.FileInputStream
1309:             3            504  java.net.SocksSocketImpl
1310:            21            504  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser
1311:            21            504  java.util.Collections$UnmodifiableCollection
1312:             3            504  java.util.jar.JarVerifier
1313:             9            504  java.util.logging.Level
1314:             9            504  org.apache.hadoop.metrics2.lib.MetricsSourceBuilder
1315:             9            504  org.apache.ratis.metrics.MetricRegistryInfo
1316:            21            504  org.apache.ratis.server.impl.StateMachineUpdater$$Lambda$505/1519183832
1317:             9            504  org.eclipse.jetty.http.HostPortHttpField
1318:             9            504  org.eclipse.jetty.server.HttpOutput$WriteBlocker
1319:             9            504  org.rocksdb.CompressionType
1320:             2            496  [Lcom.fasterxml.jackson.databind.DeserializationFeature;
1321:             9            496  [Ljava.lang.annotation.ElementType;
1322:            10            496  [Lorg.apache.ratis.util.LifeCycle$State;
1323:             1            488  org.apache.hadoop.ipc.Server$Listener
1324:            20            480  java.security.spec.ECFieldFp
1325:            12            480  java.util.Timer
1326:            12            480  org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcResponseHeaderProto$RpcErrorCodeProto
1327:             4            480  org.apache.ratis.thirdparty.io.grpc.internal.DelayedClientTransport$PendingStream
1328:            10            480  org.apache.ratis.thirdparty.io.grpc.netty.WriteQueue
1329:            10            480  org.apache.ratis.thirdparty.io.netty.channel.epoll.EpollRecvByteAllocatorStreamingHandle
1330:            10            480  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackDynamicTable
1331:            10            480  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackHuffmanEncoder
1332:            10            480  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackHuffmanEncoder$EncodeProcessor
1333:            12            480  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
1334:            12            480  org.rocksdb.FlushReason
1335:            10            480  sun.reflect.generics.tree.MethodTypeSignature
1336:            10            480  sun.security.jca.ProviderConfig
1337:            12            480  sun.security.ssl.SignatureAndHashAlgorithm
1338:            20            480  sun.security.x509.CertificatePolicyId
1339:            10            480  sun.security.x509.ExtendedKeyUsageExtension
1340:             2            464  [Lcom.fasterxml.jackson.databind.SerializationFeature;
1341:             1            456  org.apache.hadoop.ipc.Server$Listener$Reader
1342:             1            456  org.apache.hadoop.ipc.Server$Responder
1343:            19            456  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongValueReference
1344:             3            456  sun.nio.ch.ServerSocketChannelImpl
1345:             4            448  com.fasterxml.jackson.databind.cfg.BaseSettings
1346:             7            448  io.netty.handler.codec.DefaultHeaders$HeaderEntry
1347:             7            448  java.beans.GenericBeanInfo
1348:             8            448  java.io.DataInputStream
1349:             8            448  java.lang.ClassValue$Entry
1350:            14            448  java.lang.invoke.LambdaFormEditor$Transform$Kind
1351:            14            448  javax.management.StandardMBean
1352:             2            448  org.apache.hadoop.hdds.security.SecurityConfig
1353:             8            448  org.apache.hadoop.metrics2.util.SampleQuantiles
1354:             4            448  org.apache.ratis.server.impl.FollowerInfoImpl
1355:            14            448  org.apache.ratis.thirdparty.io.grpc.ServerInterceptors$InterceptCallHandler
1356:            14            448  org.apache.ratis.thirdparty.io.grpc.ServerMethodDefinition
1357:             8            448  org.apache.ratis.thirdparty.io.grpc.internal.BackoffPolicyRetryScheduler
1358:             4            448  org.apache.ratis.thirdparty.io.grpc.internal.DelayedClientTransport
1359:             4            448  org.apache.ratis.thirdparty.io.grpc.netty.NettyChannelBuilder$NettyTransportFactory
1360:             7            448  org.apache.ratis.thirdparty.io.netty.handler.codec.DefaultHeaders$HeaderEntry
1361:             8            448  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2LocalFlowController$DefaultState
1362:             8            448  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.StreamBufferingEncoder
1363:             8            448  org.apache.ratis.thirdparty.io.netty.util.internal.ObjectPool$RecyclerObjectPool$1
1364:            14            448  org.eclipse.jetty.servlet.ServletHolder$Config
1365:             7            448  org.eclipse.jetty.util.TreeTrie
1366:             8            448  sun.misc.ProxyGenerator$PrimitiveTypeInfo
1367:             8            448  sun.security.ssl.SignatureAndHashAlgorithm$HashAlgorithm
1368:             5            440  com.fasterxml.jackson.databind.introspect.BasicBeanDescription
1369:             1            440  java.lang.ref.Finalizer$FinalizerThread
1370:            11            440  java.util.Random
1371:             1            440  java.util.logging.LogManager$Cleaner
1372:            11            440  java.util.regex.Pattern$3
1373:             1            440  org.apache.hadoop.metrics2.impl.MetricsSinkAdapter$1
1374:             1            440  org.apache.hadoop.util.Daemon
1375:            11            440  org.apache.logging.log4j.core.pattern.PatternFormatter
1376:            11            440  org.apache.ratis.thirdparty.io.netty.channel.AdaptiveRecvByteBufAllocator
1377:             9            432  com.codahale.metrics.JmxReporter$MetricTimeUnits
1378:             3            432  com.fasterxml.jackson.databind.DeserializationConfig
1379:             9            432  java.lang.ClassLoader$NativeLibrary
1380:             1            432  java.lang.ref.Reference$ReferenceHandler
1381:             9            432  java.nio.file.attribute.FileTime
1382:             6            432  java.util.Collections$SingletonMap
1383:            18            432  java.util.regex.Pattern$CharPropertyNames$4
1384:            18            432  org.apache.hadoop.hdds.utils.db.Proto2Codec
1385:             1            432  org.apache.hadoop.ozone.util.ShutdownHookManager$1
1386:            18            432  org.apache.hadoop.thirdparty.protobuf.UnknownFieldSet$Field$Builder
1387:             1            432  org.apache.hadoop.util.ShutdownHookManager$1
1388:            18            432  org.apache.ratis.protocol.RaftPeer$$Lambda$195/197107207
1389:             9            432  org.apache.ratis.thirdparty.io.grpc.LoadBalancer$PickResult
1390:             6            432  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelPromise
1391:             9            432  org.eclipse.jetty.io.ChannelEndPoint$1
1392:             9            432  org.eclipse.jetty.io.ChannelEndPoint$2
1393:             9            432  org.eclipse.jetty.io.ChannelEndPoint$3
1394:            18            432  sun.nio.ch.Util$2
1395:            13            416  com.fasterxml.jackson.databind.type.LogicalType
1396:            13            416  org.apache.log4j.Level
1397:            13            416  org.eclipse.jetty.http.pathmap.MappedResource
1398:             8            408  [Ljava.lang.invoke.LambdaForm$BasicType;
1399:             3            408  com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl
1400:             3            408  com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl
1401:            17            408  io.netty.channel.$Proxy48
1402:            17            408  org.apache.ratis.thirdparty.io.netty.channel.$Proxy41
1403:            17            408  sun.invoke.util.ValueConversions$WrapperCache
1404:            10            400  [Lorg.apache.ratis.thirdparty.com.google.common.cache.Striped64$Cell;
1405:             2            400  [Lorg.eclipse.jetty.http.HttpParser$State;
1406:            10            400  com.fasterxml.jackson.core.JsonGenerator$Feature
1407:             2            400  com.google.common.cache.LocalCache
1408:             5            400  com.google.protobuf.DescriptorProtos$FieldOptions
1409:             2            400  org.apache.ratis.server.impl.LeaderStateImpl
1410:            10            400  org.apache.ratis.thirdparty.io.grpc.netty.Utils$FlowControlReader
1411:            10            400  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2HeadersEncoder
1412:            10            400  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$WritabilityMonitor
1413:            10            400  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2FrameLogger
1414:            10            400  org.eclipse.jetty.http.HttpCompliance
1415:            10            400  sun.security.x509.Extension
1416:             7            392  org.apache.hadoop.ozone.om.upgrade.OMLayoutFeature
1417:             6            384  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData;
1418:             3            384  com.fasterxml.jackson.databind.ObjectMapper
1419:             3            384  com.fasterxml.jackson.databind.SerializationConfig
1420:             6            384  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
1421:             4            384  com.fasterxml.jackson.databind.type.MapType
1422:             4            384  com.google.protobuf.DescriptorProtos$FileOptions
1423:             4            384  com.google.protobuf.GeneratedMessage$FieldAccessorTable$RepeatedFieldAccessor
1424:             6            384  java.nio.DirectLongBufferU
1425:             6            384  java.text.DigitList
1426:            12            384  java.util.TaskQueue
1427:             8            384  java.util.concurrent.Semaphore$NonfairSync
1428:            12            384  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteQueue$1
1429:             8            384  org.apache.logging.log4j.core.lookup.Interpolator
1430:             4            384  org.apache.ratis.grpc.metrics.GrpcServerMetrics
1431:            12            384  org.apache.ratis.retry.MultipleLinearRandomRetry$Pair
1432:            12            384  org.apache.ratis.thirdparty.io.grpc.ConnectivityStateInfo
1433:             8            384  org.apache.ratis.thirdparty.io.grpc.internal.AutoConfiguredLoadBalancerFactory$AutoConfiguredLoadBalancer
1434:            12            384  org.apache.ratis.thirdparty.io.grpc.internal.ChannelLoggerImpl
1435:             8            384  org.apache.ratis.thirdparty.io.grpc.internal.PickFirstLoadBalancer
1436:             8            384  org.apache.ratis.thirdparty.io.grpc.internal.RetryingNameResolver
1437:             8            384  org.apache.ratis.thirdparty.io.grpc.netty.ClientTransportLifecycleManager
1438:             8            384  org.apache.ratis.thirdparty.io.grpc.stub.ClientCalls$CallToStreamObserverAdapter
1439:             8            384  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$DefaultStream
1440:            16            384  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Flags
1441:            12            384  org.eclipse.jetty.server.HttpChannelState$Action
1442:             3            384  org.eclipse.jetty.server.session.DefaultSessionCache
1443:             3            384  org.eclipse.jetty.util.resource.JarFileResource
1444:            16            384  sun.nio.ch.OptionKey
1445:             8            384  sun.security.x509.NetscapeCertTypeExtension
1446:            12            376  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$OneofDescriptor;
1447:             4            368  [Lcom.fasterxml.jackson.databind.cfg.CoercionAction;
1448:             2            368  [Lio.netty.util.concurrent.EventExecutor;
1449:             2            368  [Ljava.text.DateFormat$Field;
1450:            11            360  [Lcom.fasterxml.jackson.databind.JavaType;
1451:             5            360  com.google.common.io.BaseEncoding$Alphabet
1452:             9            360  com.google.protobuf.Descriptors$FieldDescriptor$JavaType
1453:             9            360  com.google.protobuf.WireFormat$JavaType
1454:             5            360  java.lang.invoke.BoundMethodHandle$SpeciesData
1455:             9            360  jdk.internal.org.objectweb.asm.Type
1456:             9            360  org.apache.hadoop.util.CacheMetrics$CacheMetricsInfo
1457:             5            360  org.apache.logging.log4j.core.config.Node
1458:             3            360  org.apache.ratis.proto.RaftProtos$RaftRpcRequestProto
1459:             5            360  org.apache.ratis.thirdparty.com.google.common.io.BaseEncoding$Alphabet
1460:             9            360  org.apache.ratis.thirdparty.com.google.protobuf.Descriptors$FieldDescriptor$JavaType
1461:             9            360  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$JavaType
1462:             9            360  org.eclipse.jetty.io.AbstractEndPoint$2
1463:             9            360  org.eclipse.jetty.util.Utf8StringBuilder
1464:             9            360  org.rocksdb.Status$SubCode
1465:             5            360  sun.management.MemoryPoolImpl
1466:             9            360  sun.security.x509.AccessDescription
1467:             9            360  sun.util.logging.PlatformLogger$Level
1468:            11            352  com.fasterxml.jackson.annotation.JsonFormat$Shape
1469:             4            352  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer
1470:             4            352  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
1471:            11            352  java.net.StandardSocketOptions$StdSocketOption
1472:            11            352  java.util.Comparator$$Lambda$451/1577726027
1473:             4            352  javax.management.openmbean.OpenMBeanOperationInfoSupport
1474:             4            352  org.apache.hadoop.ipc.Client$ConnectionId
1475:            11            352  org.apache.logging.log4j.MarkerManager$Log4jMarker
1476:             4            352  org.apache.ratis.thirdparty.io.grpc.internal.ManagedChannelOrphanWrapper$ManagedChannelReference
1477:            11            352  org.apache.ratis.thirdparty.io.netty.channel.epoll.LinuxSocket
1478:            11            352  org.apache.ratis.util.LifeCycle
1479:            11            352  org.bouncycastle.jcajce.provider.asymmetric.ec.KeyFactorySpi$EC
1480:            11            352  org.eclipse.jetty.http.HttpTokens$Type
1481:            11            352  org.eclipse.jetty.http.HttpURI$State
1482:             4            352  org.eclipse.jetty.util.MultiMap
1483:            11            352  org.eclipse.jetty.util.thread.Locker
1484:             7            344  [Ljava.lang.invoke.LambdaForm$NamedFunction;
1485:             1            344  [Lorg.eclipse.jetty.http.HttpMethod;
1486:             3            344  [[J
1487:             2            336  [Lcom.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type;
1488:             2            336  [Lcom.google.protobuf.WireFormat$FieldType;
1489:             2            336  [Lorg.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type;
1490:             2            336  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$FieldDescriptor$Type;
1491:             2            336  [Lorg.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType;
1492:            14            336  com.sun.proxy.$Proxy12
1493:            14            336  com.sun.proxy.$Proxy27
1494:             6            336  java.lang.invoke.LambdaForm$BasicType
1495:             1            336  java.util.concurrent.ForkJoinPool
1496:             6            336  org.apache.hadoop.metrics2.lib.MethodMetric
1497:             6            336  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListStatusResponse
1498:            14            336  org.apache.ratis.server.raftlog.segmented.SegmentedRaftLogCache$LogSegmentList$$Lambda$472/1306919416
1499:             2            336  org.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$FileOptions
1500:             6            336  org.apache.ratis.thirdparty.io.netty.buffer.UnpooledSlicedByteBuf
1501:             7            336  org.apache.ratis.util.TimeDuration$Abbreviation
1502:             6            336  org.apache.ratis.util.TraditionalBinaryPrefix
1503:             6            336  org.bouncycastle.jcajce.provider.config.ProviderConfigurationPermission
1504:             3            336  sun.nio.ch.FileChannelImpl
1505:             1            328  org.apache.logging.log4j.core.config.properties.PropertiesConfiguration
1506:             2            320  [Lio.grpc.Status$Code;
1507:             2            320  [Lorg.apache.ratis.thirdparty.io.grpc.Status$Code;
1508:             1            320  [[Ljava.math.BigInteger;
1509:            10            320  com.fasterxml.jackson.databind.cfg.CoercionInputShape
1510:             5            320  com.google.common.cache.AbstractCache$SimpleStatsCounter
1511:             8            320  com.google.protobuf.Descriptors$DescriptorPool$PackageDescriptor
1512:             2            320  com.lmax.disruptor.RingBuffer
1513:            10            320  java.lang.annotation.ElementType
1514:             8            320  java.math.RoundingMode
1515:            10            320  java.nio.file.StandardOpenOption
1516:            10            320  java.security.CryptoPrimitive
1517:            10            320  org.apache.commons.configuration2.event.EventType
1518:             8            320  org.apache.hadoop.conf.Configuration$DeprecationDelta
1519:             8            320  org.apache.hadoop.fs.permission.FsAction
1520:            10            320  org.apache.hadoop.hdds.protocol.DatanodeDetails$Port$Name
1521:             4            320  org.apache.hadoop.ipc.ProtobufRpcEngine$Invoker
1522:             8            320  org.apache.hadoop.metrics2.impl.MsInfo
1523:             8            320  org.apache.logging.log4j.Level
1524:             8            320  org.apache.logging.log4j.spi.StandardLevel
1525:             4            320  org.apache.ratis.grpc.server.GrpcLogAppender$AppendEntriesRequest
1526:             4            320  org.apache.ratis.proto.RaftProtos$CommitInfoProto$Builder
1527:             8            320  org.apache.ratis.proto.RaftProtos$InstallSnapshotResult
1528:             8            320  org.apache.ratis.proto.RaftProtos$RaftClientRequestProto$TypeCase
1529:             8            320  org.apache.ratis.server.impl.RaftConfigurationImpl
1530:             5            320  org.apache.ratis.thirdparty.com.google.common.cache.AbstractCache$SimpleStatsCounter
1531:             4            320  org.apache.ratis.thirdparty.com.google.protobuf.SmallSortedMap$1
1532:             8            320  org.apache.ratis.thirdparty.io.grpc.LoadBalancer$CreateSubchannelArgs
1533:             4            320  org.apache.ratis.thirdparty.io.grpc.NameResolver$Args
1534:             4            320  org.apache.ratis.thirdparty.io.grpc.StatusException
1535:             8            320  org.apache.ratis.thirdparty.io.grpc.internal.CallCredentialsApplyingTransportFactory
1536:             8            320  org.apache.ratis.thirdparty.io.grpc.internal.ClientCallImpl$ClientStreamListenerImpl
1537:             8            320  org.apache.ratis.thirdparty.io.grpc.internal.InternalSubchannel$TransportListener
1538:             8            320  org.apache.ratis.thirdparty.io.grpc.internal.ManagedChannelImpl$NameResolverListener
1539:             8            320  org.apache.ratis.thirdparty.io.grpc.internal.SerializingExecutor
1540:             8            320  org.apache.ratis.thirdparty.io.grpc.netty.GrpcHttp2HeadersUtils$GrpcHttp2ClientHeadersDecoder
1541:             2            320  org.apache.ratis.thirdparty.io.grpc.netty.NettyServerTransport
1542:             8            320  org.apache.ratis.thirdparty.io.grpc.stub.ClientCalls$StreamObserverToCallListenerAdapter
1543:            10            320  org.apache.ratis.thirdparty.io.grpc.stub.ServerCalls$UnaryServerCallHandler
1544:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$PropertyKeyRegistry
1545:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2FrameWriter
1546:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackHuffmanDecoder
1547:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackHuffmanEncoder$EncodedLengthProcessor
1548:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2ConnectionHandler$FrameDecoder
1549:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2InboundFrameLogger
1550:            10            320  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2OutboundFrameLogger
1551:            10            320  org.eclipse.jetty.http.pathmap.MatchedPath$2
1552:             5            320  sun.management.MemoryPoolImpl$CollectionSensor
1553:             5            320  sun.management.MemoryPoolImpl$PoolSensor
1554:             4            320  sun.misc.URLClassPath
1555:            10            320  sun.reflect.generics.scope.MethodScope
1556:             5            320  sun.security.provider.DSAPublicKeyImpl
1557:            13            312  java.util.Comparator$$Lambda$447/1044396326
1558:            13            312  java.util.Comparator$$Lambda$449/676971700
1559:            13            312  java.util.concurrent.ConcurrentHashMap$ValuesView
1560:            13            312  org.apache.commons.lang3.text.translate.AggregateTranslator
1561:             3            312  sun.security.provider.NativePRNG$RandomIO
1562:             1            304  org.apache.hadoop.ipc.ProtobufRpcEngine$Server
1563:             2            304  org.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$FileDescriptorProto
1564:             2            288  [Lorg.eclipse.jetty.http.HttpComplianceSection;
1565:             9            288  com.codahale.metrics.JmxReporter
1566:             9            288  com.codahale.metrics.MetricRegistry
1567:             3            288  com.fasterxml.jackson.databind.MappingJsonFactory
1568:            12            288  com.sun.proxy.$Proxy1
1569:             6            288  io.netty.handler.codec.http2.Http2Headers$PseudoHeaderName
1570:             3            288  java.lang.ClassValue$ClassValueMap
1571:             4            288  java.lang.invoke.MethodHandleImpl$AsVarargsCollector
1572:             4            288  java.net.NetworkInterface
1573:             9            288  java.nio.file.attribute.PosixFilePermission
1574:            12            288  java.util.Timer$1
1575:             4            288  java.util.concurrent.ArrayBlockingQueue
1576:             9            288  java.util.logging.Level$KnownLevel
1577:             9            288  org.apache.commons.logging.impl.Log4JLogger
1578:             6            288  org.apache.hadoop.hdds.scm.proxy.SCMProxyInfo
1579:             9            288  org.apache.hadoop.hdds.server.http.RatisDropwizardExports
1580:             9            288  org.apache.hadoop.ipc.ProcessingDetails$Timing
1581:             6            288  org.apache.hadoop.ozone.OzoneManagerVersion
1582:             9            288  org.apache.hadoop.ozone.security.acl.IAccessAuthorizer$ACLType
1583:             6            288  org.apache.hadoop.security.UserGroupInformation$AuthenticationMethod
1584:            12            288  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteQueue
1585:             9            288  org.apache.ratis.metrics.RatisMetrics$$Lambda$346/1673358999
1586:             9            288  org.apache.ratis.metrics.dropwizard3.RefCountingMap$Payload
1587:             3            288  org.apache.ratis.proto.RaftProtos$AppendEntriesReplyProto
1588:             3            288  org.apache.ratis.proto.RaftProtos$AppendEntriesRequestProto
1589:             2            288  org.apache.ratis.proto.RaftProtos$RaftRpcRequestProto$Builder
1590:             4            288  org.apache.ratis.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueSegment
1591:             4            288  org.apache.ratis.thirdparty.io.grpc.internal.Rescheduler
1592:             9            288  org.apache.ratis.thirdparty.io.grpc.internal.StatsTraceContext
1593:             6            288  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Headers$PseudoHeaderName
1594:             6            288  org.apache.ratis.util.AwaitForSignal
1595:             9            288  org.eclipse.jetty.http.HttpGenerator$Result
1596:             9            288  org.eclipse.jetty.io.AbstractEndPoint$1
1597:             1            288  org.eclipse.jetty.server.ServerConnector
1598:             3            288  org.eclipse.jetty.server.session.NullSessionDataStore
1599:             9            288  org.eclipse.jetty.util.ByteArrayOutputStream2
1600:             9            288  org.eclipse.jetty.util.HostPort
1601:             9            288  org.eclipse.jetty.util.SharedBlockingCallback$Blocker
1602:             6            288  sun.reflect.UnsafeQualifiedObjectFieldAccessorImpl
1603:             2            288  sun.security.jgss.SunProvider
1604:             2            288  sun.security.provider.Sun
1605:             6            288  sun.security.util.MemoryCache
1606:             1            280  [Lcom.fasterxml.jackson.databind.MapperFeature;
1607:             9            280  [Ljava.security.CodeSigner;
1608:             1            280  [Ljava.util.concurrent.ForkJoinTask$ExceptionNode;
1609:             7            280  [Lorg.apache.ratis.thirdparty.io.netty.util.concurrent.GenericFutureListener;
1610:             7            280  io.netty.handler.codec.http2.Http2Stream$State
1611:             5            280  java.lang.RuntimeException
1612:             7            280  java.net.NetPermission
1613:             5            280  java.util.stream.StreamOpFlag
1614:             7            280  org.apache.hadoop.hdds.protocol.proto.HddsProtos$LifeCycleState
1615:             5            280  org.apache.ratis.proto.RaftProtos$RaftGroupIdProto
1616:             7            280  org.apache.ratis.protocol.RaftPeerId
1617:             5            280  org.apache.ratis.thirdparty.io.grpc.Metadata$TrustedAsciiKey
1618:             7            280  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Stream$State
1619:             7            280  org.eclipse.jetty.webapp.ClasspathPattern$ClassEntry
1620:             7            280  sun.reflect.UnsafeLongFieldAccessorImpl
1621:             2            272  [Lio.netty.handler.codec.http2.Http2Error;
1622:             2            272  [Lorg.apache.ratis.thirdparty.io.grpc.internal.GrpcUtil$Http2Error;
1623:             2            272  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Error;
1624:             2            272  org.apache.ratis.proto.RaftProtos$AppendEntriesRequestProto$Builder
1625:             2            264  [Ljava.math.BigDecimal;
1626:             1            264  [Ljava.time.temporal.ChronoField;
1627:             3            264  [Lorg.apache.hadoop.fs.permission.FsAction;
1628:            11            264  com.sun.proxy.$Proxy30
1629:            11            264  com.sun.proxy.$Proxy31
1630:             3            264  javax.management.openmbean.TabularType
1631:             1            264  org.apache.hadoop.ozone.om.OmMetadataManagerImpl
