
 num     #instances         #bytes  class name
 928:            49           1568  io.netty.handler.codec.http2.DefaultHttp2FrameWriter
 929:            49           1568  io.netty.handler.codec.http2.HpackHuffmanDecoder
 930:            49           1568  io.netty.handler.codec.http2.HpackHuffmanEncoder$EncodedLengthProcessor
 931:            49           1568  io.netty.handler.codec.http2.Http2ConnectionHandler$FrameDecoder
 932:            49           1568  io.netty.handler.codec.http2.Http2InboundFrameLogger
 933:            49           1568  io.netty.handler.codec.http2.Http2OutboundFrameLogger
 934:            65           1560  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$527/1978141335
 935:            65           1560  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$528/5998675
 936:            38           1552  [Lsun.management.DiagnosticCommandArgumentInfo;
 937:            32           1536  com.fasterxml.jackson.databind.MapperFeature
 938:            64           1536  com.sun.proxy.$Proxy6
 939:            48           1536  java.lang.ProcessEnvironment$Value
 940:            48           1536  java.lang.ProcessEnvironment$Variable
 941:            12           1536  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Segment
 942:            21           1512  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongWriteEntry
 943:             2           1504  [Lorg.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$Status;
 944:            31           1488  java.math.BigDecimal
 945:            37           1480  java.util.concurrent.Executors$DefaultThreadFactory
 946:            37           1480  java.util.regex.Pattern$5
 947:            23           1472  com.sun.jmx.mbeanserver.MXBeanSupport
 948:            54           1464  [Lsun.reflect.generics.tree.FormalTypeParameter;
 949:            18           1440  com.fasterxml.jackson.databind.type.SimpleType
 950:            30           1440  java.security.Provider$EngineDescription
 951:            30           1440  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser
 952:            30           1440  java.time.temporal.ValueRange
 953:            18           1440  java.util.ResourceBundle$CacheKey
 954:            36           1440  org.apache.ratis.thirdparty.io.grpc.internal.CompositeReadableBuffer
 955:            30           1440  sun.security.x509.URIName
 956:            44           1432  [Lsun.reflect.generics.tree.ClassTypeSignature;
 957:            16           1408  javax.management.openmbean.ArrayType
 958:            22           1408  org.apache.hadoop.hdds.utils.db.DBColumnFamilyDefinition
 959:            44           1408  sun.reflect.generics.scope.ClassScope
 960:            43           1376  org.apache.hadoop.metrics2.impl.MetricGaugeInt
 961:            43           1376  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$3
 962:            19           1368  java.lang.invoke.DirectMethodHandle$Constructor
 963:            19           1368  java.time.format.DateTimeFormatter
 964:            34           1360  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig
 965:            17           1360  sun.util.calendar.ZoneInfo
 966:            24           1344  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference
 967:             6           1344  java.text.DecimalFormat
 968:            24           1344  java.util.concurrent.ConcurrentHashMap$ForwardingNode
 969:            15           1320  java.lang.management.PlatformComponent
 970:            41           1312  java.lang.invoke.Invokers
 971:             4           1312  org.apache.ratis.thirdparty.io.grpc.netty.NettyServerHandler
 972:             2           1296  [Lorg.eclipse.jetty.http.HttpHeader;
 973:            18           1296  java.lang.invoke.LambdaFormEditor$Transform
 974:             3           1296  org.apache.logging.log4j.core.util.Log4jThread
 975:            27           1296  org.apache.ratis.thirdparty.com.google.protobuf.Descriptors$EnumValueDescriptor
 976:            23           1288  org.apache.hadoop.hdds.utils.db.RocksDatabase$ColumnFamily
 977:            23           1288  org.eclipse.jetty.util.ArrayTernaryTrie
 978:            32           1280  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping
 979:            40           1280  io.netty.channel.nio.SelectedSelectionKeySet
 980:            40           1280  io.netty.channel.nio.SelectedSelectionKeySetSelector
 981:            32           1280  io.netty.handler.codec.CodecOutputList$CodecOutputLists
 982:            40           1280  io.netty.util.internal.ThreadExecutorMap$1
 983:            40           1280  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$DefaultPropertyKey
 984:            53           1272  sun.reflect.BootstrapConstructorAccessorImpl
 985:            52           1248  io.grpc.internal.ReflectionLongAdderCounter
 986:            31           1240  io.netty.channel.ChannelOption
 987:             1           1232  org.apache.hadoop.ozone.om.OMMetrics
 988:            22           1232  sun.security.x509.DistributionPoint
 989:             3           1224  [Ljava.lang.invoke.LambdaForm;
 990:            16           1216  [Lorg.apache.hadoop.hdds.conf.ConfigTag;
 991:             8           1216  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.CodecOutputList;
 992:            30           1200  com.google.common.cache.LongAdder
 993:            50           1200  io.grpc.Attributes
 994:            50           1200  io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle$1
 995:            50           1200  io.netty.channel.VoidChannelPromise$1
 996:            50           1200  io.netty.channel.nio.AbstractNioChannel$1
 997:            50           1200  java.nio.channels.spi.AbstractSelector$1
 998:            30           1200  org.apache.ratis.thirdparty.com.google.common.cache.LongAdder
 999:            49           1176  io.grpc.internal.KeepAliveManager$1
1000:            49           1176  io.grpc.internal.KeepAliveManager$2
1001:            49           1176  io.grpc.netty.Http2ControlFrameLimitEncoder$1
1002:            49           1176  io.grpc.netty.WriteQueue$1
1003:            49           1176  io.netty.channel.nio.AbstractNioByteChannel$1
1004:            49           1176  io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener
1005:            49           1176  io.netty.handler.codec.http2.DefaultHttp2LocalFlowController$1
1006:            49           1176  io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$1
1007:            49           1176  io.netty.handler.codec.http2.WeightedFairQueueByteDistributor$1
1008:            49           1176  io.netty.util.collection.CharObjectHashMap$1
1009:            49           1176  io.netty.util.collection.CharObjectHashMap$EntrySet
1010:            49           1176  io.netty.util.collection.CharObjectHashMap$KeySet
1011:            21           1176  java.util.concurrent.atomic.LongAccumulator
1012:            21           1176  sun.reflect.generics.reflectiveObjects.TypeVariableImpl
1013:            36           1152  java.time.Duration
1014:            18           1152  java.util.ResourceBundle$BundleReference
1015:            12           1152  javax.management.openmbean.CompositeType
1016:            16           1152  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection$DefaultEndpoint
1017:            36           1152  org.eclipse.jetty.http.HttpFields
1018:            18           1152  org.eclipse.jetty.http.HttpGenerator
1019:            18           1152  org.eclipse.jetty.http.MetaData$Request
1020:            24           1152  sun.security.x509.OIDMap$OIDInfo
1021:            47           1128  com.sun.proxy.$Proxy7
1022:             4           1120  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
1023:            23           1120  [Ljava.io.ObjectStreamField;
1024:            14           1120  [Ljava.util.concurrent.TimeUnit;
1025:            28           1120  com.codahale.metrics.Timer
1026:            28           1120  com.fasterxml.jackson.databind.DeserializationFeature
1027:            35           1120  java.util.regex.Pattern$Dollar
1028:            28           1120  org.apache.commons.lang3.text.translate.LookupTranslator
1029:            20           1120  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListStatusResponse
1030:            14           1120  org.apache.ratis.thirdparty.io.grpc.MethodDescriptor
1031:            28           1120  org.apache.ratis.thirdparty.io.grpc.protobuf.lite.ProtoLiteUtils$MessageMarshaller
1032:            28           1120  org.rocksdb.ColumnFamilyHandle
1033:            20           1120  sun.util.locale.BaseLocale
1034:            20           1120  sun.util.locale.BaseLocale$Key
1035:            23           1104  sun.management.MappedMXBeanType$BasicMXBeanType
1036:             2           1088  [Lorg.eclipse.jetty.io.ByteBufferPool$Bucket;
1037:             8           1088  com.google.common.cache.Striped64$Cell
1038:            34           1088  java.util.regex.Pattern$CharProperty$1
1039:            34           1088  java.util.regex.Pattern$Prolog
1040:             4           1088  org.apache.ratis.thirdparty.io.grpc.netty.NettyClientHandler
1041:            17           1088  org.eclipse.jetty.server.Utf8HttpWriter
1042:            45           1080  sun.security.x509.GeneralName
1043:             2           1072  [Lcom.ctc.wstx.util.SymbolTable$Bucket;
1044:             2           1072  [Ljava.lang.Character;
1045:            36           1064  [Lsun.reflect.generics.tree.FieldTypeSignature;
1046:            33           1056  com.codahale.metrics.JmxReporter$JmxCounter
1047:            33           1056  com.fasterxml.jackson.core.util.BufferRecycler
1048:            33           1056  io.netty.util.internal.ThreadExecutorMap$2
1049:            22           1056  org.apache.hadoop.hdds.utils.db.DelegatedCodec
1050:            22           1056  org.apache.ratis.thirdparty.com.google.common.base.Stopwatch
1051:            26           1040  com.fasterxml.jackson.databind.SerializationFeature
1052:            26           1040  java.security.spec.ECFieldF2m
1053:            26           1040  org.eclipse.jetty.webapp.ClasspathPattern$PackageEntry
1054:             3           1032  [Lorg.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$Type;
1055:            43           1032  com.sun.proxy.$Proxy3
1056:            43           1032  com.sun.proxy.$Proxy34
1057:             8           1024  com.google.common.cache.LocalCache$Segment
1058:            16           1024  com.google.protobuf.SmallSortedMap$1
1059:            18           1008  java.util.ResourceBundle$LoaderReference
1060:            21           1008  java.util.regex.Pattern$BnM
1061:            14           1008  javax.management.openmbean.SimpleType
1062:            18           1008  org.eclipse.jetty.http.HostPortHttpField
1063:            18           1008  org.eclipse.jetty.server.HttpOutput$WriteBlocker
1064:            28           1000  [Ljavax.management.MBeanParameterInfo;
1065:            25           1000  org.apache.hadoop.conf.Configuration$Resource
1066:            31            992  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser
1067:            31            992  org.apache.hadoop.hdds.conf.ConfigTag
1068:            41            984  sun.nio.fs.NativeBuffer$Deallocator
1069:             4            976  [Ljava.util.concurrent.ConcurrentMap;
1070:             9            968  [D
1071:             7            968  [Lsun.invoke.util.Wrapper;
1072:            30            960  com.codahale.metrics.JmxReporter$JmxGauge
1073:            40            960  io.netty.channel.nio.NioEventLoop$1
1074:            15            960  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
1075:            24            960  java.lang.management.ManagementPermission
1076:            20            960  java.util.Locale
1077:            30            960  java.util.concurrent.ConcurrentHashMap$KeySetView
1078:            40            960  java.util.regex.Pattern$Begin
1079:            20            960  org.apache.hadoop.hdds.utils.db.cache.PartialTableCache
1080:            24            960  org.apache.hadoop.metrics2.source.JvmMetricsInfo
1081:            10            960  org.apache.ratis.proto.RaftProtos$RaftPeerProto
1082:            12            960  org.apache.ratis.protocol.RaftPeer
1083:            40            960  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Flags
1084:            20            960  org.aspectj.runtime.reflect.JoinPointImpl$StaticPartImpl
1085:            30            960  org.eclipse.jetty.http.DateGenerator
1086:            15            952  [[Ljava.lang.Object;
1087:            17            952  java.io.FileOutputStream
1088:            17            952  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
1089:             7            952  org.apache.hadoop.metrics2.lib.MutableStat
1090:            17            952  sun.security.x509.CRLDistributionPointsExtension
1091:            13            936  com.fasterxml.jackson.core.JsonToken
1092:            13            936  io.netty.util.ResourceLeakDetector$DefaultResourceLeak
1093:            39            936  java.util.concurrent.ConcurrentSkipListMap$KeySet
1094:            39            936  java.util.regex.Pattern$CharPropertyNames$1
1095:             9            936  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelPipeline$HeadContext
1096:            13            936  org.eclipse.jetty.http.pathmap.ServletPathSpec
1097:            23            920  org.apache.hadoop.hdds.utils.db.managed.ManagedBloomFilter
1098:            23            920  org.apache.hadoop.hdds.utils.db.managed.ManagedLRUCache
1099:            23            920  org.apache.ratis.thirdparty.io.grpc.InternalLogId
1100:            23            920  picocli.CommandLine$Help$Ansi$Style
1101:            19            912  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
1102:            28            896  com.codahale.metrics.Histogram
1103:             7            896  com.fasterxml.jackson.databind.introspect.AnnotatedClass
1104:             8            896  org.apache.ratis.thirdparty.io.grpc.internal.TransportTracer
1105:            28            896  org.rocksdb.ColumnFamilyDescriptor
1106:            37            888  com.sun.proxy.$Proxy17
1107:            37            888  org.apache.ratis.metrics.dropwizard3.Dm3RatisMetricRegistryImpl$1
1108:            22            880  org.apache.hadoop.hdds.utils.db.RDBTable
1109:            22            880  org.apache.hadoop.hdds.utils.db.cache.CacheStatsRecorder
1110:            22            880  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackEncoder$NameEntry
1111:            22            880  org.rocksdb.AbstractEventListener$EnabledEventCallback
1112:            10            880  sun.invoke.util.Wrapper
1113:             4            872  [Ljava.lang.ClassValue$Entry;
1114:             9            864  org.apache.ratis.thirdparty.io.grpc.CallOptions
1115:             4            864  org.apache.ratis.thirdparty.io.grpc.internal.InternalSubchannel
1116:             4            864  org.apache.ratis.thirdparty.io.grpc.netty.NettyClientTransport
1117:             9            864  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelHandlerContext
1118:             9            864  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelPipeline$TailContext
1119:            18            864  org.eclipse.jetty.io.ChannelEndPoint$1
1120:            18            864  org.eclipse.jetty.io.ChannelEndPoint$2
1121:            18            864  org.eclipse.jetty.io.ChannelEndPoint$3
1122:             3            864  org.eclipse.jetty.server.session.SessionHandler
1123:            36            864  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler$ScheduledFutureTask
1124:            12            864  picocli.CommandLine$Model$TypedMember
1125:            12            864  sun.security.ssl.CipherSuite$BulkCipher
1126:            36            864  sun.security.x509.GeneralNames
1127:             1            848  [[[C
1128:            21            840  org.apache.ratis.thirdparty.io.grpc.Status
1129:            35            840  org.apache.ratis.thirdparty.io.grpc.internal.ReflectionLongAdderCounter
1130:            21            840  sun.security.x509.AVAKeyword
1131:            24            832  [Ljava.lang.reflect.TypeVariable;
1132:             8            832  javax.management.openmbean.OpenMBeanParameterInfoSupport
1133:             2            832  org.eclipse.jetty.servlet.ServletContextHandler
1134:             2            824  [Lorg.apache.ratis.thirdparty.io.netty.util.concurrent.EventExecutor;
1135:            16            816  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$EnumValueDescriptor;
1136:             6            816  com.lmax.disruptor.Sequence
1137:            17            816  io.grpc.Status$Code
1138:            17            816  java.security.cert.PolicyQualifierInfo
1139:            17            816  org.apache.ratis.thirdparty.io.grpc.Status$Code
1140:            10            800  io.netty.util.ResourceLeakDetector$TraceRecord
1141:             4            800  org.apache.ratis.thirdparty.com.google.common.cache.LocalCache
1142:            20            800  org.apache.ratis.util.AutoCloseableLock
1143:            20            800  org.aspectj.runtime.reflect.SourceLocationImpl
1144:            33            792  com.codahale.metrics.Counter
1145:             9            792  com.google.protobuf.GeneratedMessage$FieldAccessorTable$SingularEnumFieldAccessor
1146:            33            792  io.netty.util.concurrent.SingleThreadEventExecutor$4
1147:            11            792  java.lang.ThreadGroup
1148:             9            792  org.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$EnumDescriptorProto
1149:             9            792  org.apache.ratis.thirdparty.io.netty.channel.ChannelOutboundBuffer
1150:             9            792  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelPipeline
1151:            49            784  io.grpc.netty.AbstractNettyHandler$AllowPingLimiter
1152:            49            784  io.grpc.netty.NettyServerHandler$ServerChannelLogger
1153:            14            784  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$FlowState
1154:            28            768  [Ljavax.management.MBeanConstructorInfo;
1155:             2            768  [Lorg.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$Status;
1156:            32            768  io.netty.buffer.PoolThreadCache$FreeOnFinalize
1157:            24            768  java.lang.ThreadLocal$SuppliedThreadLocal
1158:            16            768  java.time.temporal.ChronoUnit
1159:            24            768  java.util.Collections$SingletonList
1160:            32            768  java.util.regex.Pattern$Dot
1161:            16            768  org.apache.logging.log4j.core.config.builder.api.Component
1162:            12            768  org.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$OneofDescriptorProto
1163:             4            768  org.apache.ratis.thirdparty.io.grpc.netty.NettyClientTransport$3
1164:             8            768  org.apache.ratis.thirdparty.io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
1165:             8            768  org.apache.ratis.thirdparty.io.netty.channel.epoll.EpollSocketChannel$EpollSocketChannelUnsafe
1166:             8            768  org.apache.ratis.thirdparty.io.netty.channel.epoll.EpollSocketChannelConfig
1167:             8            768  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder
1168:            32            768  picocli.CommandLine$Model$CaseAwareLinkedMap$CaseAwareKeySet
1169:            16            768  sun.security.ssl.CipherSuite$KeyExchange
1170:            19            760  java.util.Locale$LocaleKey
1171:            19            760  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl
1172:             1            752  [Lorg.apache.hadoop.ozone.om.exceptions.OMException$ResultCodes;
1173:             3            744  org.eclipse.jetty.servlet.ServletHandler
1174:            23            736  org.apache.hadoop.hdds.utils.db.TableConfig
1175:            23            736  org.eclipse.jetty.servlet.ServletHandler$Chain
1176:            13            728  org.eclipse.jetty.servlet.FilterMapping
1177:            13            728  sun.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl
1178:            18            720  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type
1179:            18            720  com.google.protobuf.Descriptors$FieldDescriptor$Type
1180:            30            720  java.lang.Float
1181:            10            720  java.lang.invoke.DirectMethodHandle$Accessor
1182:            30            720  org.apache.ratis.metrics.dropwizard3.Dm3RatisMetricRegistryImpl$$Lambda$337/1751439698
1183:            18            720  org.apache.ratis.thirdparty.com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type
1184:            18            720  org.apache.ratis.thirdparty.com.google.protobuf.Descriptors$FieldDescriptor$Type
1185:             6            720  org.apache.ratis.thirdparty.io.grpc.internal.MessageDeframer
1186:            15            720  org.eclipse.jetty.http.HttpComplianceSection
1187:            18            720  org.eclipse.jetty.io.AbstractEndPoint$2
1188:            18            720  org.eclipse.jetty.util.Utf8StringBuilder
1189:            15            720  org.eclipse.jetty.util.statistic.SampleStatistic
1190:             9            720  picocli.CommandLine$Help$ColorScheme
1191:            18            720  sun.misc.JarIndex
1192:            30            720  sun.security.x509.DNSName
1193:            22            704  org.apache.hadoop.hdds.utils.TableCacheMetrics
1194:            22            704  org.apache.hadoop.hdds.utils.db.CodecBuffer$Capacity
1195:             8            704  org.apache.ratis.thirdparty.com.google.protobuf.Descriptors$EnumDescriptor
1196:            11            704  org.apache.ratis.thirdparty.com.google.protobuf.Descriptors$OneofDescriptor
1197:             8            704  org.apache.ratis.thirdparty.io.netty.buffer.UnpooledUnsafeDirectByteBuf
1198:             8            704  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackEncoder
1199:            22            704  org.eclipse.jetty.http.HttpParser$State
1200:            11            704  org.eclipse.jetty.util.ArrayTrie
1201:            17            680  java.util.regex.Pattern$Ques
1202:            17            680  sun.reflect.UnsafeBooleanFieldAccessorImpl
1203:            13            672  [Lorg.apache.commons.lang3.text.translate.CharSequenceTranslator;
1204:            14            672  com.google.protobuf.WireFormat$FieldType
1205:            14            672  java.security.AlgorithmParameters
1206:            21            672  java.util.AbstractMap$SimpleImmutableEntry
1207:            28            672  java.util.concurrent.ConcurrentSkipListMap$Values
1208:            28            672  java.util.concurrent.Executors$FinalizableDelegatedExecutorService
1209:            28            672  org.apache.ratis.metrics.dropwizard3.Dm3TimekeeperImpl
1210:            14            672  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType
1211:            21            672  sun.reflect.generics.tree.FormalTypeParameter
1212:            41            656  sun.security.provider.NativePRNG
1213:             9            648  io.netty.handler.codec.http2.Http2Exception$StacklessHttp2Exception
1214:             9            648  org.apache.ratis.thirdparty.io.netty.channel.AbstractChannel$CloseFuture
1215:             9            648  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Exception$StacklessHttp2Exception
1216:             9            648  sun.security.ec.ECPublicKeyImpl
1217:            16            640  org.apache.hadoop.metrics2.lib.MetricsRegistry
1218:             8            640  org.apache.hadoop.metrics2.lib.MutableQuantiles
1219:             4            640  org.apache.ratis.thirdparty.io.grpc.netty.NettyServerTransport
1220:            16            640  org.apache.ratis.thirdparty.io.netty.buffer.PoolThreadCache$NormalMemoryRegionCache
1221:             8            640  org.apache.ratis.thirdparty.io.netty.buffer.PooledSlicedByteBuf
1222:             8            640  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2Connection
1223:            20            640  org.eclipse.jetty.util.thread.Locker
1224:            10            640  sun.reflect.generics.repository.MethodRepository
1225:             7            632  [Ljava.beans.PropertyDescriptor;
1226:            21            632  [Ljavax.management.MBeanNotificationInfo;
1227:            13            624  java.lang.invoke.SimpleMethodHandle
1228:             6            624  java.text.DateFormatSymbols
1229:            13            624  org.apache.commons.lang3.JavaVersion
1230:            13            624  org.eclipse.jetty.servlet.ServletMapping
1231:             3            616  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$Descriptor;
1232:            19            608  org.apache.ratis.thirdparty.io.netty.util.internal.ThreadExecutorMap$2
1233:            15            600  com.fasterxml.jackson.core.JsonParser$Feature
1234:            25            600  com.sun.proxy.$Proxy42
1235:            25            600  java.time.LocalTime
1236:            15            600  java.util.regex.Pattern$7
1237:             3            600  org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache
1238:            15            600  org.apache.ratis.util.SizeInBytes
1239:            15            600  org.rocksdb.Status$Code
1240:            10            592  [Lorg.apache.hadoop.metrics2.MetricsInfo;
1241:             1            584  org.apache.hadoop.ozone.om.OzoneManager
1242:             9            576  java.lang.invoke.BoundMethodHandle$Species_LL
1243:            18            576  java.text.DateFormat$Field
1244:             6            576  java.text.DecimalFormatSymbols
1245:             9            576  javassist.CtPrimitiveType
1246:            12            576  org.apache.ratis.thirdparty.com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularFieldAccessor
1247:             6            576  org.apache.ratis.thirdparty.io.grpc.internal.MessageFramer
1248:             8            576  org.apache.ratis.thirdparty.io.grpc.netty.AbstractNettyHandler$FlowControlPinger
1249:             8            576  org.apache.ratis.thirdparty.io.netty.channel.DefaultChannelPromise
1250:            18            576  org.apache.ratis.thirdparty.io.netty.channel.VoidChannelPromise
1251:             8            576  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController
1252:             8            576  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Settings
1253:            12            576  org.eclipse.jetty.http.HttpHeaderValue
1254:            18            576  org.eclipse.jetty.io.AbstractEndPoint$1
1255:             4            576  org.eclipse.jetty.servlet.FilterHolder
1256:            18            576  org.eclipse.jetty.util.HostPort
1257:            18            576  org.eclipse.jetty.util.SharedBlockingCallback$Blocker
1258:            12            576  sun.security.x509.CertificatePoliciesExtension
1259:             9            576  sun.util.locale.provider.LocaleResources$ResourceReference
1260:             7            560  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping
1261:            14            560  io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex
1262:            14            560  io.netty.handler.codec.http2.Http2Error
1263:             7            560  java.beans.BeanDescriptor
1264:            10            560  java.lang.OutOfMemoryError
1265:             7            560  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync
1266:            10            560  javax.crypto.CryptoPermission
1267:            10            560  javax.management.MBeanConstructorInfo
1268:            10            560  javax.management.MBeanNotificationInfo
1269:             7            560  org.apache.logging.log4j.core.lookup.ConfigurationStrSubstitutor
1270:            14            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex
1271:            14            560  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Error
1272:            14            560  org.apache.ratis.util.AutoCloseableReadWriteLock$$Lambda$473/838012039
1273:             1            552  [Lorg.apache.hadoop.ozone.audit.OMAction;
1274:             1            552  org.eclipse.jetty.webapp.WebAppContext
1275:             4            544  com.google.protobuf.DescriptorProtos$FileDescriptorProto
1276:            17            544  org.eclipse.jetty.util.ByteArrayOutputStream2
1277:             1            536  [Lio.netty.handler.codec.http2.HpackStaticTable$HeaderIndex;
1278:             1            536  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex;
1279:            11            528  java.util.concurrent.SynchronousQueue
1280:             6            528  org.apache.hadoop.ipc.Client$ConnectionId
1281:            22            528  sun.reflect.generics.tree.TypeVariableSignature
1282:             5            520  com.google.protobuf.GeneratedMessage$FieldAccessorTable$RepeatedMessageFieldAccessor
1283:            13            520  io.netty.buffer.SimpleLeakAwareByteBuf
1284:             5            520  java.text.SimpleDateFormat
1285:            13            520  org.apache.hadoop.conf.Configuration$DeprecatedKeyInfo
1286:             5            520  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler
1287:            13            520  picocli.CommandLine$Range
1288:            16            512  [Ljava.lang.management.PlatformComponent;
1289:            16            512  com.google.protobuf.FieldSet
1290:            16            512  java.util.regex.Pattern$SingleI
1291:             8            512  org.apache.hadoop.ozone.om.lock.OzoneManagerLock$Resource
1292:            16            512  org.apache.ratis.server.raftlog.RaftLogIndex
1293:             4            512  org.apache.ratis.thirdparty.io.grpc.internal.ClientCallImpl
1294:             4            512  org.apache.ratis.thirdparty.io.grpc.internal.DnsNameResolver
1295:             8            512  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.DefaultHttp2LocalFlowController$AutoRefillState
1296:             8            512  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackDecoder
1297:             8            512  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.WeightedFairQueueByteDistributor
1298:             8            512  picocli.CommandLine$Model$ParserSpec
1299:            16            512  sun.misc.MetaIndex
1300:            16            512  sun.nio.ch.SocketOptionRegistry$RegistryKey
1301:            16            512  sun.security.x509.PolicyInformation
1302:             9            504  io.grpc.Metadata$AsciiKey
1303:             9            504  java.io.FileInputStream
1304:             3            504  java.net.SocksSocketImpl
1305:            21            504  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser
1306:             3            504  java.util.jar.JarVerifier
1307:             9            504  java.util.logging.Level
1308:             9            504  org.apache.hadoop.metrics2.lib.MetricsSourceBuilder
1309:             9            504  org.apache.ratis.thirdparty.io.grpc.internal.CallTracer
1310:            21            504  org.apache.ratis.util.Timestamp
1311:             9            504  org.rocksdb.CompressionType
1312:             2            496  [Lcom.fasterxml.jackson.databind.DeserializationFeature;
1313:             9            496  [Ljava.lang.annotation.ElementType;
1314:            10            496  [Lorg.apache.ratis.util.LifeCycle$State;
1315:             1            488  org.apache.hadoop.ipc.Server$Listener
1316:            20            480  java.security.spec.ECFieldFp
1317:            12            480  java.util.Timer
1318:            12            480  org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcResponseHeaderProto$RpcErrorCodeProto
1319:             6            480  org.apache.ratis.proto.RaftProtos$CommitInfoProto$Builder
1320:             4            480  org.apache.ratis.proto.RaftProtos$RaftRpcRequestProto
1321:             1            480  org.apache.ratis.server.impl.FollowerState
1322:            12            480  org.apache.ratis.server.impl.LeaderStateImpl$CurrentOldFollowerInfos
1323:            15            480  org.apache.ratis.thirdparty.io.netty.channel.SucceededChannelFuture
1324:            12            480  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
1325:            20            480  org.eclipse.jetty.util.AtomicBiInteger
1326:            20            480  org.eclipse.jetty.util.thread.Locker$Lock
1327:            12            480  org.rocksdb.FlushReason
1328:            12            480  picocli.CommandLine$Model$RuntimeTypeInfo
1329:            10            480  sun.reflect.generics.tree.MethodTypeSignature
1330:            10            480  sun.security.jca.ProviderConfig
1331:            12            480  sun.security.ssl.SignatureAndHashAlgorithm
1332:            20            480  sun.security.x509.CertificatePolicyId
